source_portal,source_url,slug,brand_slug,name,brand,description,availability,currency,price_low_eur,price_high_eur,overall_rating,power,control,maneuverability,sweet_spot,ball_output,total,player_type,shape,level,balance,feel,surface,game_type,season,core_material,face_material,frame_material,racket_finish
pala-hack,https://pala-hack.com/en/padel-rackets/dunlop/dunlop-panter-nh-2024/,dunlop-panter-nh-2024,dunlop,Dunlop Panter NH 2024,Dunlop,This padel racket Dunlop Teardrop is an ideal model for a level beginner and stands out for Maneuverability.,https://schema.org/InStock,EUR,,80.0,8.1,7.75,7.75,8.5,8.5,8.0,8.1,"Man, Women",Teardrop,Beginner,Medium,Soft,Smooth,Versatile,2024,Eva Medium Density,Glass Fiber,Glass Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/enebe/enebe-aerox-72-carbon-reloaded-2024/,enebe-aerox-72-carbon-reloaded-2024,enebe,Enebe Aerox 7.2 Carbon Reloaded 2024,Enebe,This padel racket Enebe Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,161.5,190.0,8.25,8.75,8.0,8.5,8.0,8.0,8.25,Man,Teardrop,"Beginner, Intermediate",Medium,Medium,Smooth,Versatile,2024,Eva Black HR3,Carbon Fiber 3K,Carbon Fiber,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/enebe/enebe-arrow-blue-2024/,enebe-arrow-blue-2024,enebe,Enebe Arrow Blue 2024,Enebe,This padel racket Enebe Diamond is an ideal model for a level beginner and stands out for Sweet Spot.,https://schema.org/InStock,EUR,77.4,90.0,7.2,7.0,6.75,7.25,7.5,7.5,7.2,Man,Diamond,"Beginner, Intermediate","High, Medium",Soft,Smooth,Power,2024,Eva Black HR3 Ultra Soft,Glass Fiber,Glass Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/enebe/enebe-combat-71-2024/,enebe-combat-71-2024,enebe,Enebe Combat 7.1 2024,Enebe,This padel racket Enebe Teardrop is an ideal model for a level intermediate and stands out for Sweet Spot.,https://schema.org/InStock,EUR,155.8,190.0,8.3,8.0,8.0,8.5,9.0,8.0,8.3,Man,Teardrop,"Beginner, Intermediate",Medium,"Hard, Medium",Smooth,Versatile,2024,Eva Black HR3,Carbon Fiber 3K,Carbon,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/enebe/enebe-massive-2024/,enebe-massive-2024,enebe,Enebe Massive 2024,Enebe,This padel racket Enebe Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,117.0,150.0,7.9,8.5,8.0,7.0,7.5,8.5,7.9,Man,Diamond,"Beginner, Intermediate","High, Medium",Medium,Smooth,Power,2024,Eva Black HR3,Glass Fiber,Glass Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/enebe/enebe-mustang-2024/,enebe-mustang-2024,enebe,Enebe Mustang 2024,Enebe,This padel racket Enebe Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,99.95,338.0,8.65,8.75,8.25,8.75,8.75,8.75,8.65,"Man, Women",Teardrop,Advanced,"High, Medium",Medium,Rough,Power,2024,Eva Black HR7 Esp,Carbon Fiber 12K,Carbon Fiber,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/enebe/enebe-nitro-green-2024/,enebe-nitro-green-2024,enebe,Enebe Nitro Green 2024,Enebe,This padel racket Enebe Round is an ideal model for a level beginner and stands out for Ball Output.,https://schema.org/InStock,EUR,54.86,79.8,7.0,6.75,6.75,7.0,7.0,7.5,7.0,Man,Round,"Beginner, Intermediate",Medium,"Medium, Soft",Smooth,Versatile,2024,Eva Black HR2,Glass Fiber,Glass Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/enebe/enebe-nitro-green-junior-2024/,enebe-nitro-green-junior-2024,enebe,Enebe Nitro Green Junior 2024,Enebe,This padel racket Enebe Round is an ideal model for a level beginner and stands out for Ball Output.,https://schema.org/InStock,EUR,44.53,73.0,7.1,6.75,7.25,7.0,7.0,7.5,7.1,Kids,Round,"Beginner, Intermediate",Medium,Medium,Smooth,Versatile,2024,Eva Black HR2,Glass Fiber,Glass Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/enebe/enebe-nitro-red-2024/,enebe-nitro-red-2024,enebe,Enebe Nitro Red 2024,Enebe,This padel racket Enebe Round is an ideal model for a level beginner and stands out for Ball Output.,https://schema.org/InStock,EUR,57.46,79.8,7.0,6.75,6.75,7.0,7.0,7.5,7.0,Man,Round,"Beginner, Intermediate",Medium,"Medium, Soft",Smooth,Versatile,2024,Eva Black HR2,Glass Fiber,Glass Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/enebe/enebe-nitro-red-junior-2024/,enebe-nitro-red-junior-2024,enebe,Enebe Nitro Red Junior 2024,Enebe,This padel racket Enebe Round is an ideal model for a level beginner and stands out for Ball Output.,https://schema.org/InStock,EUR,41.8,73.0,7.1,6.75,7.25,7.0,7.0,7.5,7.1,Kids,Round,"Beginner, Intermediate",Medium,Medium,Smooth,Versatile,2024,Eva Black HR2,Glass Fiber,Glass Fiber,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/enebe/enebe-response-3k-2024/,enebe-response-3k-2024,enebe,Enebe Response 3K 2024,Enebe,This padel racket Enebe Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,129.9,250.0,8.2,8.0,8.0,8.5,8.0,8.5,8.2,"Man, Women",Teardrop,Advanced,"High, Medium",Medium,Smooth,Versatile,2024,Eva Black HR9,Carbon 3K,Carbon 100%,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/enebe/enebe-response-24k-2024/,enebe-response-24k-2024,enebe,Enebe Response 24K 2024,Enebe,This padel racket Enebe Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,129.95,290.0,8.4,8.25,8.25,8.5,8.5,8.5,8.4,"Man, Women",Teardrop,Advanced,"High, Medium",Medium,Smooth,Versatile,2024,Eva Black HR9,Carbon 24K,Carbon 100%,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/enebe/enebe-response-fiber-blue-2024/,enebe-response-fiber-blue-2024,enebe,Enebe Response Fiber Blue 2024,Enebe,This padel racket Enebe Teardrop is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,107.9,130.0,7.5,7.5,7.5,7.25,7.5,7.75,7.5,Man,Teardrop,"Beginner, Intermediate",Medium,Medium,Smooth,Versatile,2024,Eva Black HR3,Glass Fiber,Glass Fiber,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/enebe/enebe-response-fiber-purple-2024/,enebe-response-fiber-purple-2024,enebe,Enebe Response Fiber Purple 2024,Enebe,This padel racket Enebe Teardrop is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,98.8,130.0,7.5,7.5,7.5,7.25,7.5,7.75,7.5,Man,Teardrop,"Beginner, Intermediate",Medium,Medium,Smooth,Versatile,2024,Eva Black HR3,Glass Fiber,Glass Fiber,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/enebe/enebe-rs-91-blue-2024/,enebe-rs-91-blue-2024,enebe,Enebe RS 9.1 Blue 2024,Enebe,This padel racket Enebe Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,146.2,170.0,8.15,8.5,8.25,8.0,7.75,8.25,8.15,Man,Teardrop,"Beginner, Intermediate",Medium,Medium,Smooth,Versatile,2024,Eva HR3,Glass Fiber,Glass Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/enebe/enebe-rs-91-orange-2024/,enebe-rs-91-orange-2024,enebe,Enebe RS 9.1 Orange 2024,Enebe,This padel racket Enebe Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,151.3,170.0,8.15,8.5,8.25,8.0,7.75,8.25,8.15,Man,Teardrop,"Beginner, Intermediate",Medium,Medium,Smooth,Versatile,2024,Eva HR3,Glass Fiber,Glass Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/enebe/enebe-rs-91-yellow-2024/,enebe-rs-91-yellow-2024,enebe,Enebe RS 9.1 Yellow 2024,Enebe,This padel racket Enebe Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,50.4,170.0,8.15,8.5,8.25,8.0,7.75,8.25,8.15,Man,Teardrop,"Beginner, Intermediate",Medium,Medium,Smooth,Versatile,2024,Eva HR3,Glass Fiber,Glass Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/enebe/enebe-rsx-71-carbon-reloaded-2024/,enebe-rsx-71-carbon-reloaded-2024,enebe,Enebe RSX 7.1 Carbon Reloaded 2024,Enebe,This padel racket Enebe Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,109.95,190.0,8.25,8.0,8.0,8.5,8.5,8.25,8.25,"Man, Women",Teardrop,Advanced,"High, Medium",Medium,Smooth,Versatile,2024,Eva Black HR3,Carbon 3K,Carbon 100%,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/enebe/enebe-spitfire-12k-2024/,enebe-spitfire-12k-2024,enebe,Enebe Spitfire 12K 2024,Enebe,This padel racket Enebe Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,99.95,290.0,8.55,8.25,8.75,8.75,8.25,8.75,8.55,"Man, Women",Teardrop,Advanced,"High, Medium",Medium,Smooth,Versatile,2024,Eva Black HR3,Carbon 12K,Carbon,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/enebe/enebe-supra-3k-2024/,enebe-supra-3k-2024,enebe,Enebe Supra 3K 2024,Enebe,This padel racket Enebe Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,185.0,250.0,8.25,8.0,8.0,8.5,8.25,8.5,8.25,Man,Teardrop,Advanced,Medium,Medium,Smooth,Versatile,2024,Eva Black HR5,Carbon 3K,Carbon,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/fila/fila-the-bellator-2024/,fila-the-bellator-2024,fila,Fila The Bellator 2024,Fila,This padel racket Fila Round is an ideal model for a level intermediate and stands out for Sweet Spot.,https://schema.org/InStock,EUR,106.46,149.95,7.1,6.5,7.5,7.0,8.0,6.5,7.1,"Man, Women",Round,"Advanced, Intermediate",Low,"Hard, Medium",Rough,Control,2024,Eva Medium,Carbon 12K,Carbon,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/fila/fila-the-laevis-2024/,fila-the-laevis-2024,fila,Fila The Laevis 2024,Fila,This padel racket Fila Teardrop is an ideal model for a level beginner and stands out for Maneuverability.,https://schema.org/InStock,EUR,99.99,99.99,7.9,7.0,7.0,8.5,8.5,8.5,7.9,"Man, Women",Teardrop,"Beginner, Intermediate",Low,Medium,Rough,Versatile,2024,Eva Medium,Carbon 3K + Glass Fiber,Carbon Fiber,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/fila/fila-the-velocitas-2024/,fila-the-velocitas-2024,fila,Fila The Velocitas 2024,Fila,This padel racket Fila Round is an ideal model for a level beginner and stands out for Sweet Spot.,https://schema.org/InStock,EUR,29.99,99.99,6.75,6.0,7.0,6.75,8.0,6.0,6.75,"Man, Women",Round,"Beginner, Intermediate",Low,,Rough,Control,2024,Eva Soft,Glass Fiber,Carbon Fiber,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/head/head-extreme-one-2024/,head-extreme-one-2024,head,Head Extreme One 2024,Head,This padel racket Head Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,229.6,280.0,8.65,9.25,9.25,7.75,9.25,7.75,8.65,"Man, Women",Diamond,Advanced,High,Medium,Rough,Power,2024,Foam Power,Carbon 12K,Carbon,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/head/head-radical-pro-2024/,head-radical-pro-2024,head,Head Radical Pro 2024,Head,This padel racket Head Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,221.2,280.0,8.65,8.25,9.0,9.0,8.75,8.25,8.65,Man,Teardrop,Advanced,Low,Medium,Smooth,Versatile,2024,Foam Control,Carbon 3K,Carbon 3K,
pala-hack,https://pala-hack.com/en/padel-rackets/kelme/kelme-bear-control-2024/,kelme-bear-control-2024,kelme,Kelme Bear Control 2024,Kelme,This padel racket Kelme Round is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,139.0,139.0,8.2,9.0,9.0,8.0,7.5,7.5,8.2,"Man, Women",Round,"Advanced, Intermediate",Medium,Medium,Rough,Versatile,2024,Eva Black Soft Ultra,Carbon 3K 100%,Carbon 100%,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/kelme/kelme-bear-power-2024/,kelme-bear-power-2024,kelme,Kelme Bear Power 2024,Kelme,This padel racket Kelme Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,215.6,280.0,8.4,9.0,9.0,8.5,8.0,7.5,8.4,Man,Teardrop,"Advanced, Intermediate",Medium,Medium,Rough,Versatile,2024,Eva Black Soft Ultra,Carbon 3K 100%,Carbon 100%,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/kelme/kelme-cheetah-2024/,kelme-cheetah-2024,kelme,Kelme Cheetah 2024,Kelme,This padel racket Kelme Round is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,139.0,139.0,7.5,7.5,7.5,8.0,7.5,7.0,7.5,"Man, Women",Round,Beginner,Medium,Soft,Rough,Versatile,2024,Eva XtraSoft,Glass Fiber x3,Carbon 100%,Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/kelme/kelme-jaguar-yellow-2024/,kelme-jaguar-yellow-2024,kelme,Kelme Jaguar Yellow 2024,Kelme,This padel racket Kelme Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,280.0,280.0,8.4,9.0,9.0,8.5,8.0,7.5,8.4,Man,Teardrop,"Advanced, Intermediate",Medium,Medium,Rough,Versatile,2024,Eva Black Soft Ultra,Carbon 3K 100%,Carbon 100%,Relieve 3D
pala-hack,https://pala-hack.com/en/padel-rackets/kelme/kelme-lion-2024/,kelme-lion-2024,kelme,Kelme Lion 2024,Kelme,This padel racket Kelme Round is an ideal model for a level intermediate and stands out for Control.,https://schema.org/InStock,EUR,199.75,199.75,8.2,8.0,9.5,8.0,7.5,8.0,8.2,"Man, Women",Round,Intermediate,Medium,Medium,Rough,Control,2024,Eva Black Extra Soft,Glass Fiber x3,Carbon 100%,Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/kelme/kelme-panther-2024/,kelme-panther-2024,kelme,Kelme Panther 2024,Kelme,This padel racket Kelme Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,199.75,199.75,7.9,8.0,8.0,8.0,7.5,8.0,7.9,"Man, Women",Teardrop,Intermediate,Medium,Medium,Rough,Versatile,2024,Eva Black Extra Soft,Glass Fiber x3,Carbon 100%,Arenoso
pala-hack,https://pala-hack.com/en/padel-rackets/kelme/kelme-warrior-2024/,kelme-warrior-2024,kelme,Kelme Warrior 2024,Kelme,This padel racket Kelme Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,179.75,179.75,8.45,8.75,8.5,8.25,8.25,8.5,8.45,Man,Diamond,Advanced,"High, Medium",Hard,Smooth,Power,2024,Eva Soft Ultra,Carbon Fiber x2 12K + 3K,Carbon Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/kombat/kombat-black-mkiii-2024/,kombat-black-mkiii-2024,kombat,Kombat Black MKIII 2024,Kombat,This padel racket Kombat Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,125.0,125.0,7.95,8.25,8.25,7.25,7.75,8.25,7.95,Man,Diamond,Intermediate,Medium,Medium,Rough,Versatile,2024,Eva Black,Carbon 3D,Carbon 100%,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/kombat/kombat-delta-force-mkiii-2024/,kombat-delta-force-mkiii-2024,kombat,Kombat Delta Force MKIII 2024,Kombat,This padel racket Kombat Round is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,125.0,125.0,8.35,7.25,8.75,8.75,8.75,8.25,8.35,Man,Round,Intermediate,Medium,Medium,Rough,Control,2024,Eva Black,Carbon 3D,Carbon 100%,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/kombat/kombat-green-beret-2024/,kombat-green-beret-2024,kombat,Kombat Green Beret 2024,Kombat,This padel racket Kombat Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,125.0,125.0,8.35,9.25,8.75,7.75,8.25,7.75,8.35,Man,Diamond,Intermediate,High,Hard,Rough,Versatile,2024,Eva Black,Carbon12K,Carbon 100%,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/kombat/kombat-hunter-mkiii-2024/,kombat-hunter-mkiii-2024,kombat,Kombat Hunter MKIII 2024,Kombat,This padel racket Kombat Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,125.0,125.0,8.25,8.25,8.25,8.25,8.25,8.25,8.25,Man,Teardrop,Advanced,Medium,Medium,Rough,Versatile,2024,Eva Black,Carbon 3D,Carbon 100%,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/kombat/kombat-obus-2024/,kombat-obus-2024,kombat,Kombat Obus 2024,Kombat,This padel racket Kombat Teardrop is an ideal model for a level intermediate and stands out for Sweet Spot.,https://schema.org/InStock,EUR,125.0,125.0,8.35,8.25,8.75,8.25,8.75,7.75,8.35,Man,Teardrop,"Advanced, Intermediate","High, Medium",Hard,Rough,Versatile,2024,Eva Black,Carbon12K,Carbon 100%,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/kombat/kombat-obus-oneil-2024/,kombat-obus-oneil-2024,kombat,Kombat Obus ONeil 2024,Kombat,This padel racket Kombat Teardrop is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,125.0,125.0,8.35,8.75,8.75,8.25,8.25,7.75,8.35,Women,Teardrop,Advanced,"High, Medium",Medium,Rough,Versatile,2024,Eva Black,Carbon12K,Carbon 100%,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/kombat/kombat-sas-2024/,kombat-sas-2024,kombat,Kombat Sas 2024,Kombat,This padel racket Kombat Round is an ideal model for a level intermediate and stands out for Ball Output.,https://schema.org/InStock,EUR,125.0,125.0,8.45,7.25,8.25,8.75,8.75,9.25,8.45,Man,Round,Intermediate,Medium,"Medium, Soft",Rough,Versatile,2024,Eva Black,Glass Fiber Alutex,Carbon 100%,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/kombat/kombat-swat-2024/,kombat-swat-2024,kombat,Kombat Swat 2024,Kombat,This padel racket Kombat Diamond is an ideal model for a level intermediate and stands out for Power.,https://schema.org/InStock,EUR,125.0,125.0,8.35,8.75,8.25,7.75,8.25,8.75,8.35,Man,Diamond,Intermediate,High,"Medium, Soft",Rough,Versatile,2024,Eva Black,Carbon18K,Carbon 100%,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/kombat/kombat-swat-oneil-2024/,kombat-swat-oneil-2024,kombat,Kombat Swat ONeil 2024,Kombat,This padel racket Kombat Diamond is an ideal model for a level intermediate and stands out for Sweet Spot.,https://schema.org/InStock,EUR,125.0,125.0,8.35,8.25,8.25,7.75,8.75,8.75,8.35,Man,Diamond,Intermediate,Medium,Soft,Rough,Versatile,2024,Eva Black,Carbon18K,Carbon 100%,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/kuikma/kuikma-comfort-2024/,kuikma-comfort-2024,kuikma,Kuikma Comfort 2024,Kuikma,This padel racket Kuikma Round is an ideal model for a level beginner and stands out for Maneuverability.,https://schema.org/InStock,EUR,59.99,59.99,6.65,5.75,6.75,7.25,7.25,6.25,6.65,Man,Round,Intermediate,Low,Medium,Smooth,Control,2024,Eva Black,Double Glass Fiber,Glass Fiber,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/kuikma/kuikma-comfort-soft-2024/,kuikma-comfort-soft-2024,kuikma,Kuikma Comfort Soft 2024,Kuikma,This padel racket Kuikma Round is an ideal model for a level beginner and stands out for Maneuverability.,https://schema.org/InStock,EUR,,50.0,6.4,5.5,6.5,7.0,6.5,6.5,6.4,Man,Round,Intermediate,Low,,Smooth,Control,2024,Eva Soft,Glass Fiber,Glass Fiber,Brillo
pala-hack,https://pala-hack.com/en/padel-rackets/kuikma/kuikma-control-carbon-2024/,kuikma-control-carbon-2024,kuikma,Kuikma Control Carbon 2024,Kuikma,This padel racket Kuikma Round is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,129.99,129.99,8.55,7.75,8.75,9.25,9.25,7.75,8.55,"Man, Women",Round,Advanced,Low,"Hard, Medium",Rough,Control,2024,Eva Black Medium Density,Glass Fiber x3 + Carbon Fiber 12K,Carbon Fiber,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/kuikma/kuikma-control-metal-2024/,kuikma-control-metal-2024,kuikma,Kuikma Control Metal 2024,Kuikma,This padel racket Kuikma Round is an ideal model for a level intermediate and stands out for Sweet Spot.,https://schema.org/InStock,EUR,,109.99,7.99,7.5,8.0,8.2,8.25,8.0,7.99,Man,Round,Intermediate,Low,,Rough,Control,2024,Eva Soft,Metal Biaxial Core + Glass Fiber,Carbon Twin Tube,Mate
pala-hack,https://pala-hack.com/en/padel-rackets/kuikma/kuikma-hybrid-metal-2024/,kuikma-hybrid-metal-2024,kuikma,Kuikma Hybrid Metal 2024,Kuikma,This padel racket Kuikma Teardrop is an ideal model for a level intermediate and stands out for Maneuverability.,https://schema.org/InStock,EUR,99.99,109.99,8.2,8.25,8.0,8.25,8.25,8.25,8.2,"Man, Women",Teardrop,Advanced,Medium,Medium,Rough,Versatile,2024,Eva Soft,Glass Fiber x3 + Metal Biaxial Core,Carbon Twin Tube,Mate
